customerID,Churn,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,Charges.Monthly,Charges.Total
ID0521,No,Female,0,No,No,23,Yes,No phone service,No,No,No,No,No internet service,No internet service,No,Two year,Yes,Electronic check,91.16,2096.68
ID0522,No,Female,1,Yes,Yes,16,Yes,Yes,No,Yes,No,No,No,No,No internet service,One year,No,Bank transfer (automatic),111.81,1788.96
ID0523,No,Female,0,No,Yes,14,Yes,No phone service,Fiber optic,No,No internet service,No,No,Yes,No internet service,Month-to-month,Yes,Bank transfer (automatic),44.85,627.9
ID0524,No,Male,0,No,Yes,71,Yes,No,DSL,No,Yes,No,No internet service,No,No,Two year,No,Mailed check,81.32,5773.719999999999
ID0525,No,Female,0,Yes,Yes,52,Yes,Yes,DSL,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),60.04,3122.08
ID0526,No,Male,0,Yes,Yes,37,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No,No,Two year,No,Mailed check,21.19,784.0300000000001
ID0527,Yes,Male,1,No,No,29,Yes,No,Fiber optic,No,No,No internet service,No internet service,No internet service,No,Two year,Yes,Electronic check,32.53,943.37
ID0528,Yes,Female,0,No,Yes,67,Yes,No,DSL,No internet service,No,No internet service,Yes,No internet service,Yes,Month-to-month,No,Credit card (automatic),52.5,3517.5
ID0529,No,Male,0,Yes,Yes,15,Yes,No,Fiber optic,No,No,No internet service,No internet service,Yes,Yes,Month-to-month,No,Electronic check,76.5,1147.5
ID0530,No,Female,0,No,Yes,47,Yes,No phone service,DSL,Yes,Yes,No,No internet service,Yes,No,Two year,No,Credit card (automatic),108.15,5083.05
ID0531,No,Female,0,No,Yes,46,Yes,Yes,No,No internet service,Yes,Yes,No,No internet service,No,Month-to-month,Yes,Credit card (automatic),99.11,4559.06
ID0532,No,Female,0,Yes,Yes,52,Yes,No phone service,Fiber optic,No internet service,Yes,Yes,No,No internet service,Yes,Month-to-month,No,Mailed check,75.33,3917.16
ID0533,No,Female,1,No,Yes,19,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No,No,No internet service,One year,No,Electronic check,27.39,520.41
ID0534,No,Female,0,Yes,Yes,21,Yes,No phone service,DSL,No internet service,No,No internet service,Yes,No internet service,No internet service,One year,Yes,Credit card (automatic),48.59,1020.3900000000001
ID0535,No,Male,0,No,Yes,64,Yes,No,DSL,No,No internet service,Yes,No internet service,No,No internet service,Two year,Yes,Electronic check,56.67,3626.88
ID0536,No,Male,0,Yes,Yes,37,Yes,No phone service,DSL,No,Yes,No,No internet service,No internet service,No,Two year,Yes,Mailed check,82.17,3040.29
ID0537,Yes,Female,0,No,Yes,27,No,No phone service,Fiber optic,No internet service,No,No internet service,Yes,Yes,Yes,Two year,Yes,Mailed check,26.49,715.2299999999999
ID0538,No,Female,0,Yes,No,55,Yes,No,No,No,Yes,No,No internet service,Yes,No internet service,Two year,No,Mailed check,73.02,4016.1
ID0539,Yes,Male,0,No,No,29,Yes,No phone service,No,No internet service,No,Yes,No,No internet service,Yes,One year,Yes,Mailed check,110.15,3194.3500000000004
ID0540,No,Male,1,Yes,No,20,Yes,Yes,DSL,No internet service,No,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),90.54,1810.8000000000002
ID0541,No,Male,0,No,No,25,Yes,No phone service,No,Yes,No internet service,No internet service,No internet service,No,No,One year,Yes,Credit card (automatic),99.71,2492.75
ID0542,Yes,Male,0,No,Yes,70,Yes,No phone service,DSL,No internet service,No internet service,No,Yes,No,No internet service,Two year,Yes,Bank transfer (automatic),88.17,6171.900000000001
ID0543,No,Female,0,No,No,63,Yes,Yes,No,No,Yes,No internet service,Yes,No internet service,Yes,Two year,Yes,Mailed check,40.66,2561.58
ID0544,No,Female,1,No,No,36,Yes,No,Fiber optic,No internet service,No internet service,Yes,No internet service,No internet service,No,One year,Yes,Credit card (automatic),31.05,1117.8
ID0545,No,Male,0,No,Yes,2,No,Yes,DSL,Yes,No internet service,No,No,Yes,No,One year,Yes,Credit card (automatic),102.95,205.9
ID0546,Yes,Female,0,No,No,22,Yes,No phone service,No,No,No internet service,No internet service,No internet service,Yes,No,Two year,No,Electronic check,89.55,1970.1
ID0547,No,Male,0,No,No,16,Yes,No,Fiber optic,Yes,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,77.51,1240.16
ID0548,No,Female,0,No,Yes,18,Yes,No phone service,No,Yes,No internet service,No internet service,No,Yes,No internet service,Two year,No,Bank transfer (automatic),38.93,700.74
ID0549,No,Male,0,No,Yes,69,Yes,No phone service,Fiber optic,No internet service,Yes,Yes,No internet service,No,No,One year,No,Electronic check,80.33,5542.7699999999995
ID0550,No,Female,0,Yes,Yes,54,Yes,Yes,Fiber optic,Yes,No,No internet service,No internet service,No,No internet service,Two year,No,Credit card (automatic),23.13,1249.02
ID0551,No,Male,0,Yes,No,30,Yes,Yes,No,Yes,No,No,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),31.88,956.4
ID0552,No,Male,0,No,No,45,Yes,No,No,No,No internet service,No internet service,Yes,No,Yes,Month-to-month,Yes,Mailed check,51.19,2303.5499999999997
ID0553,No,Female,1,Yes,Yes,19,Yes,No,Fiber optic,Yes,No,Yes,Yes,No internet service,No,Two year,Yes,Bank transfer (automatic),64.37,1223.0300000000002
ID0554,No,Male,0,No,Yes,34,Yes,No,Fiber optic,No internet service,Yes,No internet service,Yes,No,No,Two year,Yes,Bank transfer (automatic),32.06,1090.04
ID0555,No,Female,0,No,No,13,Yes,No phone service,Fiber optic,No internet service,Yes,Yes,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),31.99,415.87
ID0556,Yes,Female,0,Yes,Yes,43,Yes,Yes,DSL,No internet service,No,Yes,No,No,No,One year,No,Electronic check,92.59,3981.3700000000003
ID0557,Yes,Male,0,No,No,62,Yes,Yes,Fiber optic,Yes,No internet service,No,Yes,No,No,One year,Yes,Credit card (automatic),76.97,4772.14
ID0558,No,Female,0,No,Yes,22,Yes,Yes,DSL,No,No internet service,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),73.37,1614.14
ID0559,No,Female,0,Yes,Yes,52,Yes,No,Fiber optic,No internet service,No,No internet service,No internet service,Yes,No internet service,Two year,No,Credit card (automatic),65.24,3392.4799999999996
ID0560,No,Female,0,Yes,No,52,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No internet service,One year,No,Electronic check,117.65,6117.8
ID0561,Yes,Female,0,No,Yes,36,Yes,Yes,Fiber optic,No internet service,No,Yes,No internet service,Yes,No internet service,Month-to-month,No,Mailed check,24.98,899.28
ID0562,Yes,Female,0,Yes,Yes,19,Yes,Yes,Fiber optic,No internet service,No internet service,No,No,Yes,Yes,Two year,Yes,Mailed check,38.06,723.1400000000001
ID0563,Yes,Male,0,Yes,Yes,38,Yes,No,Fiber optic,No,No internet service,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),84.75,3220.5
ID0564,No,Female,0,No,No,70,Yes,Yes,No,No internet service,No,No internet service,Yes,No internet service,Yes,Month-to-month,No,Electronic check,33.64,2354.8
ID0565,No,Female,0,Yes,Yes,57,Yes,No,No,No,Yes,Yes,Yes,No internet service,No internet service,Month-to-month,No,Mailed check,78.94,4499.58
ID0566,No,Female,0,Yes,Yes,20,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,76.78,1535.6
ID0567,No,Female,0,No,Yes,9,Yes,Yes,DSL,No internet service,Yes,No internet service,No,No internet service,No,Month-to-month,Yes,Electronic check,117.1,1053.8999999999999
ID0568,No,Female,0,Yes,Yes,32,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),108.34,3466.88
ID0569,No,Male,0,Yes,Yes,4,Yes,No,Fiber optic,Yes,No,Yes,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),114.56,458.24
ID0570,No,Female,0,No,Yes,50,Yes,No,No,Yes,No,No,Yes,No,No internet service,Two year,No,Electronic check,31.36,1568.0
ID0571,No,Male,0,No,No,5,Yes,Yes,DSL,No internet service,Yes,No internet service,No,No internet service,Yes,Two year,No,Electronic check,106.81,534.05
ID0572,No,Male,0,No,No,20,Yes,No phone service,No,No,Yes,No,Yes,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),32.91,658.1999999999999
ID0573,No,Male,1,Yes,Yes,37,No,No,DSL,No internet service,Yes,No internet service,No,No internet service,Yes,Two year,Yes,Electronic check,83.29,3081.73
ID0574,No,Male,1,No,No,22,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),92.01,2024.22
ID0575,No,Female,1,No,No,58,Yes,Yes,No,No,No internet service,No internet service,No internet service,Yes,No,Two year,Yes,Credit card (automatic),36.09,2093.2200000000003
ID0576,Yes,Male,0,Yes,Yes,68,Yes,No phone service,DSL,Yes,No,No internet service,Yes,No internet service,No,One year,No,Electronic check,83.27,5662.36
ID0577,No,Male,0,No,No,44,Yes,Yes,Fiber optic,No,Yes,No internet service,Yes,No internet service,No,Month-to-month,No,Bank transfer (automatic),25.25,1111.0
ID0578,No,Female,1,No,No,34,Yes,No,Fiber optic,No internet service,No,No internet service,Yes,No,No,One year,No,Electronic check,49.33,1677.22
ID0579,Yes,Female,0,No,No,42,Yes,No,Fiber optic,No,Yes,No internet service,No internet service,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),112.12,4709.04
ID0580,No,Female,0,No,No,9,Yes,Yes,No,No internet service,No,No,No internet service,No internet service,No,Month-to-month,Yes,Electronic check,37.17,334.53000000000003
ID0581,No,Male,0,Yes,No,7,Yes,Yes,No,Yes,No,No internet service,No,No,Yes,One year,No,Mailed check,26.53,185.71
ID0582,No,Female,0,No,No,68,Yes,No phone service,Fiber optic,No,Yes,No internet service,No,Yes,No,One year,Yes,Mailed check,64.37,4377.16
ID0583,No,Female,1,No,No,19,Yes,No phone service,No,Yes,Yes,Yes,No,Yes,Yes,One year,No,Electronic check,105.06,1996.14
ID0584,No,Male,0,Yes,No,31,Yes,No,DSL,No,No,No internet service,No internet service,No internet service,Yes,Month-to-month,No,Mailed check,27.67,857.7700000000001
ID0585,Yes,Female,0,No,Yes,35,Yes,No phone service,Fiber optic,No internet service,No,Yes,No internet service,No internet service,Yes,One year,No,Electronic check,55.55,1944.25
ID0586,Yes,Female,0,Yes,Yes,57,Yes,No phone service,Fiber optic,No,No,No,No internet service,No internet service,No internet service,One year,No,Electronic check,109.98,6268.860000000001
ID0587,Yes,Female,0,Yes,No,61,Yes,No,No,No,No internet service,No,No,No internet service,Yes,Two year,Yes,Credit card (automatic),31.82,1941.02
ID0588,Yes,Female,0,Yes,No,31,No,No,Fiber optic,No internet service,Yes,No internet service,No internet service,No,Yes,Two year,Yes,Credit card (automatic),51.07,1583.17
ID0589,Yes,Male,0,No,Yes,53,Yes,No,DSL,No internet service,No internet service,No,No,No,No,One year,Yes,Mailed check,97.84,5185.52
ID0590,Yes,Female,0,Yes,No,32,Yes,No,No,No internet service,No internet service,No internet service,No,No internet service,Yes,One year,Yes,Credit card (automatic),74.32,2378.24
ID0591,No,Female,1,Yes,No,66,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),103.23,6813.18
ID0592,Yes,Male,0,Yes,Yes,59,Yes,No,Fiber optic,Yes,Yes,No internet service,Yes,No internet service,No internet service,One year,Yes,Electronic check,31.16,1838.44
ID0593,No,Female,0,No,Yes,10,Yes,No,Fiber optic,No,No internet service,No internet service,Yes,Yes,No,Two year,No,Bank transfer (automatic),112.06,1120.6
ID0594,No,Male,0,No,Yes,2,No,No,Fiber optic,No,Yes,Yes,No,Yes,No internet service,Month-to-month,Yes,Electronic check,113.49,226.98
ID0595,No,Female,0,No,No,66,Yes,No phone service,No,Yes,No,Yes,Yes,Yes,No internet service,One year,Yes,Credit card (automatic),35.53,2344.98
ID0596,No,Male,0,No,No,60,Yes,No,Fiber optic,No internet service,No,Yes,Yes,No,No internet service,One year,Yes,Electronic check,23.39,1403.4
ID0597,Yes,Male,0,No,Yes,17,Yes,Yes,DSL,No,No internet service,Yes,Yes,Yes,Yes,Two year,No,Mailed check,118.98,2022.66
ID0598,Yes,Male,0,No,Yes,16,Yes,Yes,Fiber optic,Yes,No internet service,No internet service,No internet service,Yes,No internet service,One year,Yes,Bank transfer (automatic),68.23,1091.68
ID0599,Yes,Male,0,No,No,16,Yes,No,Fiber optic,No internet service,Yes,No,No,No,No internet service,One year,No,Credit card (automatic),77.21,1235.36
ID0600,Yes,Female,1,Yes,Yes,46,Yes,Yes,No,No internet service,Yes,No internet service,Yes,Yes,No,Two year,Yes,Credit card (automatic),81.59,3753.1400000000003
ID0601,Yes,Male,0,Yes,No,39,Yes,No phone service,Fiber optic,No,No internet service,Yes,No internet service,Yes,No,One year,Yes,Electronic check,98.97,3859.83
ID0602,Yes,Female,0,Yes,No,31,Yes,No,No,No internet service,No internet service,Yes,No internet service,No internet service,No,One year,Yes,Electronic check,101.2,3137.2000000000003
ID0603,Yes,Male,0,Yes,Yes,1,Yes,Yes,Fiber optic,No internet service,No,No,No internet service,Yes,No,Two year,No,Electronic check,39.39,39.39
ID0604,Yes,Male,0,No,Yes,11,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,No internet service,Month-to-month,No,Electronic check,43.66,480.26
ID0605,No,Male,0,Yes,No,4,Yes,No,DSL,Yes,Yes,No internet service,No internet service,Yes,No,One year,Yes,Credit card (automatic),107.68,430.72
ID0606,Yes,Female,1,Yes,Yes,71,Yes,Yes,No,No internet service,No,No internet service,No,Yes,Yes,One year,Yes,Electronic check,101.95,7238.45
ID0607,No,Male,1,Yes,Yes,26,Yes,No,No,Yes,Yes,No internet service,No internet service,Yes,No internet service,Month-to-month,Yes,Credit card (automatic),81.76,2125.76
ID0608,No,Female,0,Yes,Yes,50,Yes,Yes,Fiber optic,No internet service,Yes,No internet service,No internet service,No,No,Two year,No,Electronic check,119.47,5973.5
ID0609,No,Female,1,No,Yes,12,Yes,No phone service,Fiber optic,No,Yes,No internet service,No internet service,Yes,No internet service,Month-to-month,No,Bank transfer (automatic),93.52,1122.24
ID0610,Yes,Female,0,No,No,65,Yes,Yes,DSL,Yes,No,No,No internet service,Yes,No,One year,Yes,Bank transfer (automatic),41.58,2702.7
ID0611,No,Female,0,No,No,47,Yes,Yes,Fiber optic,No internet service,No internet service,No internet service,No,No,No internet service,Month-to-month,No,Electronic check,104.66,4919.0199999999995
ID0612,No,Female,0,Yes,No,53,Yes,No,DSL,No internet service,No internet service,Yes,Yes,No,No,Two year,No,Electronic check,61.47,3257.91
ID0613,Yes,Female,1,No,No,71,Yes,Yes,No,Yes,No,Yes,No,Yes,Yes,One year,No,Mailed check,23.62,1677.02
ID0614,No,Female,0,Yes,Yes,2,Yes,No,Fiber optic,Yes,No internet service,Yes,No,Yes,No,Two year,No,Bank transfer (automatic),52.14,104.28
ID0615,No,Female,0,No,Yes,24,Yes,No phone service,No,No,Yes,Yes,Yes,Yes,No internet service,Two year,Yes,Credit card (automatic),96.36,2312.64
ID0616,Yes,Female,0,No,No,4,Yes,No,Fiber optic,No internet service,No internet service,No,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),116.02,464.08
ID0617,Yes,Male,0,No,No,19,Yes,No,DSL,No,No,Yes,Yes,No internet service,Yes,Month-to-month,No,Credit card (automatic),47.61,904.59
ID0618,No,Male,0,No,Yes,26,Yes,Yes,No,No,No internet service,No,Yes,Yes,No internet service,Two year,No,Electronic check,44.65,1160.8999999999999
ID0619,No,Male,1,No,No,40,Yes,No phone service,No,No,Yes,Yes,No,No,Yes,Two year,No,Bank transfer (automatic),76.36,3054.4
ID0620,Yes,Male,0,Yes,No,50,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,No internet service,One year,Yes,Bank transfer (automatic),101.17,5058.5
ID0621,Yes,Male,0,No,Yes,43,No,Yes,No,No,No,No,No internet service,No,No internet service,Two year,Yes,Mailed check,94.65,4069.9500000000003
ID0622,No,Female,1,Yes,No,67,Yes,Yes,DSL,Yes,No,No,No,No,Yes,Two year,No,Mailed check,76.0,5092.0
ID0623,No,Female,0,Yes,Yes,12,Yes,No,No,Yes,No,Yes,No internet service,No,No internet service,Month-to-month,No,Bank transfer (automatic),83.14,997.6800000000001
ID0624,No,Female,1,Yes,Yes,67,Yes,Yes,No,No,Yes,No,No,Yes,No internet service,Two year,No,Bank transfer (automatic),44.21,2962.07
ID0625,No,Female,0,Yes,No,27,Yes,No,Fiber optic,No,No internet service,No internet service,No internet service,Yes,Yes,Two year,No,Bank transfer (automatic),63.26,1708.02
ID0626,No,Female,0,Yes,Yes,54,Yes,No,No,No internet service,No internet service,No internet service,Yes,No,No,Month-to-month,Yes,Credit card (automatic),45.54,2459.16
ID0627,No,Female,0,No,No,66,Yes,No,Fiber optic,No,No,Yes,Yes,No internet service,Yes,One year,Yes,Electronic check,108.44,7157.04
ID0628,Yes,Female,1,No,Yes,49,Yes,No phone service,Fiber optic,No internet service,No internet service,No internet service,Yes,No internet service,No internet service,Month-to-month,Yes,Mailed check,31.26,1531.74
ID0629,Yes,Male,0,No,No,16,Yes,No,No,No,No internet service,No internet service,No internet service,No internet service,No,Month-to-month,Yes,Electronic check,87.97,1407.52
ID0630,No,Male,0,No,No,2,Yes,Yes,DSL,No,No,No internet service,No,No,No,Two year,Yes,Mailed check,46.03,92.06
ID0631,No,Male,0,Yes,No,60,Yes,No phone service,Fiber optic,No,No,Yes,No,Yes,No,Two year,Yes,Mailed check,67.56,4053.6000000000004
ID0632,No,Male,0,No,Yes,54,Yes,Yes,No,No,Yes,Yes,No,No,Yes,One year,No,Mailed check,49.94,2696.7599999999998
ID0633,No,Female,0,No,Yes,30,Yes,No phone service,Fiber optic,No internet service,Yes,No internet service,Yes,No internet service,No,Two year,No,Bank transfer (automatic),52.32,1569.6
ID0634,Yes,Female,0,Yes,No,38,Yes,No phone service,DSL,No internet service,Yes,Yes,No internet service,Yes,No,One year,Yes,Mailed check,46.04,1749.52
ID0635,No,Female,1,Yes,Yes,28,Yes,No phone service,DSL,No,Yes,No,No,No,No,One year,Yes,Electronic check,95.28,2667.84
ID0636,No,Male,0,No,No,25,Yes,No phone service,Fiber optic,No,No internet service,No internet service,No internet service,No,No internet service,One year,Yes,Mailed check,56.57,1414.25
ID0637,Yes,Female,0,No,No,10,Yes,Yes,DSL,No internet service,No internet service,Yes,No,No internet service,Yes,One year,No,Electronic check,92.64,926.4
ID0638,Yes,Female,0,Yes,Yes,60,Yes,No,No,Yes,Yes,Yes,Yes,No,Yes,Two year,No,Mailed check,65.61,3936.6
ID0639,No,Female,1,No,No,42,Yes,Yes,No,Yes,Yes,No internet service,No internet service,Yes,No internet service,Month-to-month,No,Mailed check,74.72,3138.24
ID0640,Yes,Male,0,No,Yes,40,Yes,No,Fiber optic,Yes,No,Yes,No,No internet service,No,Month-to-month,No,Bank transfer (automatic),74.33,2973.2
ID0641,No,Female,0,No,No,42,Yes,Yes,DSL,No internet service,No internet service,No internet service,No,No internet service,No internet service,Two year,Yes,Electronic check,117.59,4938.78
ID0642,Yes,Male,0,No,Yes,47,Yes,No phone service,No,No internet service,No internet service,Yes,No,Yes,No internet service,Two year,No,Mailed check,56.71,2665.37
ID0643,No,Male,0,Yes,No,37,Yes,No phone service,No,Yes,Yes,No,No,No internet service,No,One year,Yes,Mailed check,40.77,1508.49
ID0644,Yes,Male,0,Yes,No,22,Yes,No,No,Yes,No internet service,No internet service,Yes,No,No,Two year,No,Electronic check,111.18,2445.96
ID0645,No,Male,0,Yes,Yes,57,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Mailed check,37.48,2136.3599999999997
ID0646,No,Female,0,No,No,27,Yes,Yes,Fiber optic,No internet service,No,No internet service,No,No internet service,No,Two year,No,Credit card (automatic),103.44,2792.88
ID0647,No,Male,0,No,No,41,Yes,No,No,No internet service,No internet service,Yes,Yes,Yes,No internet service,Two year,No,Bank transfer (automatic),35.02,1435.8200000000002
ID0648,No,Male,0,No,Yes,34,Yes,Yes,No,Yes,Yes,No,No,No,No internet service,One year,Yes,Electronic check,85.87,2919.58
ID0649,No,Female,0,No,No,32,Yes,No,DSL,Yes,No internet service,Yes,No internet service,Yes,No,One year,Yes,Bank transfer (automatic),35.05,1121.6
ID0650,Yes,Female,0,No,Yes,66,Yes,No,DSL,No internet service,No,No internet service,No internet service,No,Yes,One year,Yes,Credit card (automatic),112.31,7412.46
ID0651,No,Male,0,Yes,No,12,Yes,No,DSL,No,Yes,No internet service,No,No,No internet service,One year,Yes,Credit card (automatic),76.5,918.0
ID0652,No,Female,0,No,Yes,40,Yes,No phone service,Fiber optic,Yes,No internet service,No internet service,Yes,No internet service,No,Month-to-month,Yes,Credit card (automatic),52.93,2117.2
ID0653,No,Male,0,No,No,10,Yes,No phone service,No,No internet service,Yes,No internet service,Yes,No internet service,Yes,Two year,Yes,Electronic check,34.03,340.3
ID0654,No,Male,0,Yes,No,48,Yes,Yes,Fiber optic,No internet service,Yes,No internet service,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),57.12,2741.7599999999998
ID0655,Yes,Male,0,No,No,20,Yes,No,No,No,No,No,No,No internet service,No internet service,One year,No,Electronic check,90.5,1810.0
ID0656,Yes,Male,0,Yes,Yes,39,Yes,Yes,DSL,No,Yes,No internet service,No,No,No internet service,Month-to-month,Yes,Electronic check,58.5,2281.5
ID0657,No,Female,0,Yes,Yes,60,Yes,No,DSL,Yes,No internet service,Yes,No internet service,No,Yes,Month-to-month,No,Mailed check,44.61,2676.6
ID0658,No,Male,0,Yes,Yes,66,Yes,No phone service,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Electronic check,77.74,5130.839999999999
ID0659,No,Female,0,Yes,Yes,65,Yes,No phone service,DSL,Yes,Yes,Yes,No,Yes,Yes,One year,No,Credit card (automatic),61.78,4015.7000000000003
ID0660,No,Female,0,Yes,No,51,Yes,No,No,No internet service,No internet service,No internet service,No,No,No,Two year,Yes,Electronic check,36.58,1865.58
ID0661,No,Female,0,No,No,36,Yes,No,DSL,Yes,No,Yes,No,No internet service,No internet service,Two year,No,Electronic check,35.4,1274.3999999999999
ID0662,No,Female,0,Yes,Yes,24,Yes,No phone service,No,No internet service,No,No,Yes,No internet service,Yes,Month-to-month,Yes,Bank transfer (automatic),90.75,2178.0
ID0663,Yes,Male,0,Yes,Yes,27,Yes,No phone service,No,Yes,No internet service,No,Yes,Yes,No internet service,Month-to-month,Yes,Credit card (automatic),117.47,3171.69
ID0664,Yes,Female,0,No,Yes,2,Yes,Yes,Fiber optic,No,No internet service,No,No internet service,Yes,No internet service,Two year,Yes,Electronic check,43.31,86.62
ID0665,Yes,Male,1,No,No,31,Yes,No phone service,DSL,No,No,Yes,Yes,No,No internet service,One year,Yes,Mailed check,97.31,3016.61
ID0666,Yes,Female,0,Yes,Yes,57,Yes,No,DSL,No internet service,Yes,No,No,No,Yes,One year,No,Electronic check,28.76,1639.3200000000002
ID0667,Yes,Female,0,No,Yes,66,Yes,Yes,Fiber optic,No,No internet service,Yes,No internet service,Yes,No,Two year,Yes,Electronic check,58.16,3838.56
ID0668,Yes,Male,0,No,No,29,Yes,No,No,No internet service,Yes,No internet service,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),70.67,2049.43
ID0669,Yes,Male,0,Yes,No,15,Yes,Yes,DSL,No internet service,No internet service,No internet service,Yes,Yes,No internet service,One year,No,Credit card (automatic),46.87,703.05
ID0670,Yes,Male,0,Yes,Yes,12,Yes,No,No,No,No,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),72.96,875.52
ID0671,No,Female,0,No,No,28,Yes,No phone service,Fiber optic,No internet service,Yes,No,Yes,No internet service,Yes,One year,No,Mailed check,108.26,3031.28
ID0672,Yes,Female,0,Yes,Yes,24,Yes,No,No,No,Yes,Yes,No,Yes,No internet service,Two year,No,Mailed check,114.44,2746.56
ID0673,No,Male,1,Yes,No,21,Yes,Yes,DSL,Yes,No internet service,Yes,Yes,No,No internet service,Month-to-month,Yes,Mailed check,30.06,631.26
ID0674,No,Male,0,No,Yes,10,Yes,No,No,Yes,Yes,Yes,No,No internet service,Yes,One year,Yes,Electronic check,47.18,471.8
ID0675,No,Male,0,Yes,Yes,18,Yes,Yes,No,No,No internet service,No internet service,No,No internet service,Yes,One year,No,Electronic check,117.91,2122.38
ID0676,Yes,Male,0,Yes,Yes,14,Yes,No,DSL,No,No,Yes,No,No,Yes,One year,Yes,Mailed check,47.04,658.56
ID0677,No,Female,0,Yes,Yes,34,Yes,No phone service,DSL,No,Yes,No internet service,No internet service,No,Yes,Two year,No,Credit card (automatic),89.27,3035.18
ID0678,No,Male,0,Yes,No,58,Yes,No phone service,No,No,No internet service,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),45.35,2630.3
ID0679,No,Male,0,Yes,No,22,Yes,No,No,Yes,Yes,No internet service,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,55.64,1224.08
ID0680,No,Male,0,No,No,70,Yes,No,Fiber optic,No internet service,No internet service,Yes,No internet service,No internet service,No,One year,No,Bank transfer (automatic),39.13,2739.1000000000004
ID0681,Yes,Male,0,No,No,36,Yes,No,DSL,No internet service,No internet service,Yes,Yes,Yes,No internet service,Two year,Yes,Credit card (automatic),105.63,3802.68
ID0682,Yes,Female,0,Yes,Yes,45,Yes,Yes,No,Yes,No internet service,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),108.26,4871.7
ID0683,No,Male,0,No,Yes,36,Yes,No,DSL,No internet service,No,No,Yes,Yes,No internet service,Two year,Yes,Mailed check,49.69,1788.84
ID0684,No,Female,0,Yes,No,22,Yes,No,Fiber optic,Yes,Yes,Yes,No internet service,Yes,No,Month-to-month,No,Credit card (automatic),102.36,2251.92
ID0685,No,Male,1,Yes,No,61,Yes,Yes,No,No internet service,No,Yes,No internet service,No internet service,No internet service,One year,Yes,Electronic check,55.82,3405.02
ID0686,No,Male,1,Yes,No,56,Yes,No phone service,No,No,No internet service,Yes,Yes,No internet service,Yes,Two year,No,Electronic check,29.9,1674.3999999999999
ID0687,Yes,Female,0,Yes,No,33,Yes,No,No,No,No internet service,Yes,Yes,Yes,No,One year,Yes,Credit card (automatic),95.81,3161.73
ID0688,No,Male,0,Yes,No,45,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,No,Electronic check,79.64,3583.8
ID0689,Yes,Female,0,No,Yes,36,No,No phone service,Fiber optic,Yes,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),47.44,1707.84
ID0690,No,Female,0,No,Yes,20,Yes,No phone service,DSL,Yes,Yes,Yes,No,Yes,No internet service,One year,Yes,Credit card (automatic),45.3,906.0
ID0691,No,Male,1,Yes,Yes,18,Yes,Yes,No,No internet service,No internet service,No,Yes,No,No,Month-to-month,No,Mailed check,117.56,2116.08
ID0692,No,Female,0,No,No,38,Yes,No,Fiber optic,No internet service,No,Yes,No,No,No internet service,One year,Yes,Electronic check,106.25,4037.5
ID0693,Yes,Female,0,Yes,No,67,Yes,No,No,No internet service,No internet service,Yes,No internet service,Yes,Yes,One year,No,Bank transfer (automatic),100.98,6765.66
ID0694,Yes,Female,0,No,No,23,Yes,Yes,No,Yes,No internet service,No internet service,Yes,No internet service,No,One year,Yes,Bank transfer (automatic),32.8,754.4
